origin,Unnamed: 0,id,text,retweetCount,CreatedAt,author.id,author.userName,author.followers,author.following,author.createdAt,isRetweet,date,createdDate,misinformation,stance,isUSRelated
T2,1259249,1473405424032440324,"Record 28,000 Illegal Boat Migrants Land in Britain This Year https://t.co/de97pIKDX1 via @BreitbartNews",12,Tue Dec 21 21:30:02 +0000 2021,18956212,FAIRImmigration,437663,1615,Tue Jan 13 22:20:16 +0000 2009,False,2021-12-21 13:30:02,2021-12-21,E,A,0
T2,1304398,1477799371995549698,Times-Leader Editorial: Rep. Meuser asked right questions about immigrant flights https://t.co/OKbAeg0QJh via @TLnews,6,Mon Jan 03 00:30:01 +0000 2022,18956212,FAIRImmigration,437670,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-02 16:30:01,2022-01-02,CF,U,1
T3,1561412,1656264569789054976,FAIR AT THE BORDER: Last night hundreds of migrants gathered outside of El Paso border gate #42. Border Patrol opened the gates and troops arrived to assist with processing them into the country instead of turning them away - per Biden’s orders… https://t.co/Eja4uQrZlF,97,Wed May 10 11:47:00 +0000 2023,18956212,FAIRImmigration,437636,1615,Tue Jan 13 22:20:16 +0000 2009,False,2023-05-10 04:47:00,2023-05-10,T,A,1
T2,1167714,1477723875001700352,Number of refugees granted asylum in Scotland grinds to a halt https://t.co/GRiWhxPxh9 via @TheScotsman,11,Sun Jan 02 19:30:01 +0000 2022,18956212,FAIRImmigration,437668,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-02 11:30:01,2022-01-02,T,U,1
T2,1469336,1479437696611368964,"Key member of White House immigration team retiring, say reports https://t.co/MCYcv5sA46 via @thehill",20,Fri Jan 07 13:00:08 +0000 2022,18956212,FAIRImmigration,437641,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-07 05:00:08,2022-01-07,NR,NR,NR
T2,1476594,1480215294807322626,"Border patrol reports 1,066% increase in fentanyl seized in south Texas https://t.co/gfJBI9ZYmQ via @axios",24,Sun Jan 09 16:30:02 +0000 2022,18956212,FAIRImmigration,437640,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-09 08:30:02,2022-01-09,T,U,1
T2,1397731,1468966184649326602,Central Valley Dreamers have mixed feelings about new immigration reform proposal https://t.co/Be4Z0vCCkB via @CBS47,2,Thu Dec 09 15:30:05 +0000 2021,18956212,FAIRImmigration,437648,1615,Tue Jan 13 22:20:16 +0000 2009,False,2021-12-09 07:30:05,2021-12-09,CF,U,1
T4,77057,1781348280003100736,"What is the purpose of immigration and what are the principles around which our policies and laws should be made?
https://t.co/0Xukaks1Lr",1,Fri Apr 19 15:45:00 +0000 2024,18956212,FAIRImmigration,437666,1614,Tue Jan 13 22:20:16 +0000 2009,False,2024-04-19 08:45:00,2024-04-19,E,A,1
T2,1226393,1479626410847358976,Border Patrol Rescues Freezing Illegal Immigrants Abandoned in Locked Trailer https://t.co/dr4tI5LtsC via @townhallcom,20,Sat Jan 08 01:30:01 +0000 2022,18956212,FAIRImmigration,437662,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-07 17:30:01,2022-01-07,T,U,1
T2,1325956,1479553870519050241,"This is yet another example of how extreme the @WhiteHouse is when it comes to immigration. Voicing support for the deportation of those who came here illegally is not only unacceptable, but could torpedo your career.",11,Fri Jan 07 20:41:46 +0000 2022,18956212,FAIRImmigration,437671,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-07 12:41:46,2022-01-07,CF,A,1
T2,1466844,1479505622815154191,Immigration in 2022. What Should We Expect Under Biden? https://t.co/hmzFh1WJU4,9,Fri Jan 07 17:30:03 +0000 2022,18956212,FAIRImmigration,437641,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-07 09:30:03,2022-01-07,E,U,1
T2,1104952,1479097939620507648,Record number of migrants put in Alternatives to Detention program by Biden administration https://t.co/PmULdDoGmL via @BorderReportcom,9,Thu Jan 06 14:30:03 +0000 2022,18956212,FAIRImmigration,437665,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-06 06:30:03,2022-01-06,T,U,1
T2,1468801,1479452821577773056,How tennis star Novak Djokovic ended up in Australian immigration detention https://t.co/sfVuhg9jag via @NPR,4,Fri Jan 07 14:00:14 +0000 2022,18956212,FAIRImmigration,437641,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-07 06:00:14,2022-01-07,T,U,0
T2,1228374,1474386898131038210,"U.S. shelters received a record 122,000 unaccompanied migrant children in 2021 https://t.co/ddaupQqToy via @CBSNews @camiloreports",40,Fri Dec 24 14:30:03 +0000 2021,18956212,FAIRImmigration,437662,1615,Tue Jan 13 22:20:16 +0000 2009,False,2021-12-24 06:30:03,2021-12-24,T,U,1
T2,1291913,1478365632735465479,Illegal immigrants test limits of Second Amendment in case now pending at Supreme Court https://t.co/A5xPyCm2qL via @WashTimes,11,Tue Jan 04 14:00:08 +0000 2022,18956212,FAIRImmigration,437661,1615,Tue Jan 13 22:20:16 +0000 2009,False,2022-01-04 06:00:08,2022-01-04,T,A,1
T4,201934,1780224036514996287,5/6 Americans have paid the price for years with the flood of illegal immigration welcomed by Secretary Mayorkas and President Biden. The Senate must not shirk its constitutional duty and ignore precedent by quickly dismissing the articles of impeachment.,1,Tue Apr 16 13:17:39 +0000 2024,18956212,FAIRImmigration,437656,1614,Tue Jan 13 22:20:16 +0000 2009,False,2024-04-16 06:17:39,2024-04-16,E,A,1
T2,1142762,1468233886610202636,"'Immigration protections in Build Back Better bill bring hope to DACA recipients'

The majority of voters across the political spectrum support #immigration relief. The public wants action — the Senate must deliver #ForOurFamilies now. https://t.co/01t0QxsaSr",9,Tue Dec 07 15:00:11 +0000 2021,1340093874,FWDus,36731,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-07 07:00:11,2021-12-07,T,P,1
T3,1535469,1655693681951662081,"'Tuition Equity For Immigrants Benefits All Floridians' via @orlandosentinel

""I encourage our lawmakers to continue providing in-state tuition for undocumented immigrants so that we can give back to benefit all Floridians."" — Ivan, Florida #DACA recipient https://t.co/v4mhDA8YYL",0,Mon May 08 21:58:29 +0000 2023,1340093874,FWDus,36727,1880,Tue Apr 09 20:18:27 +0000 2013,False,2023-05-08 14:58:29,2023-05-08,T,P,1
T3,1512016,1656376094688448513,.@chooselove is fundraising to help welcome asylum seekers as Title 42 — an extremely harmful policy — winds down in the US. Humanitarian service providers at the border need our financial support in this moment of need. Donate to #WelcomeWithDignity: https://t.co/H1yQIo8uLy,4,Wed May 10 19:10:09 +0000 2023,1340093874,FWDus,36727,1880,Tue Apr 09 20:18:27 +0000 2013,False,2023-05-10 12:10:09,2023-05-10,T,P,1
T4,639618,1778097605404225761,"Employers can help eligible #DACA recipients access more stable legal protections. A legal consultation is important to determine eligibility. Learn more about some of the existing avenues, including employment-based green cards and temporary work visas: https://t.co/Dcd9xVTLcE https://t.co/6QxPAgxaWW",1,Wed Apr 10 16:27:59 +0000 2024,1340093874,FWDus,36733,1879,Tue Apr 09 20:18:27 +0000 2013,False,2024-04-10 09:27:59,2024-04-10,T,P,1
T2,1144848,1466572925969084429,"Meet Julio, a Florida Dreamer who never qualified for #DACA because he arrived in the U.S. just 30 days after his 16th birthday. ""I’m ready to give back to this country.""

The Senate must swiftly pass #immigration relief #ForOurFamilies. Call now: https://t.co/SbI64CY3Mc https://t.co/ntwhwzHvlS",4,Fri Dec 03 01:00:07 +0000 2021,1340093874,FWDus,36731,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-02 17:00:07,2021-12-02,T,P,1
T2,1144591,1466799466216931341,"“As a DACA recipient I know firsthand how impactful a long-term protection from deportation, work permits, &amp; ability to travel to visit family would be millions of people in the undocumented our community.” — Carlo, NY Dreamer

Urge the Senate to act now: https://t.co/SbI64CY3Mc https://t.co/j829Z9ZhDi",0,Fri Dec 03 16:00:19 +0000 2021,1340093874,FWDus,36731,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-03 08:00:19,2021-12-03,T,P,1
T2,1140110,1470536517684760578,"Meet @JulioECalderon, an undocumented Dreamer whose parents have TPS while his younger brother is a #DACA recipient. #Immigration relief will help keep millions of families safe and together. “There is a clear expectation that Democrats have to deliver.” https://t.co/pSDAX7Y6Jf https://t.co/zCnOeQ6pGQ",3,Mon Dec 13 23:30:01 +0000 2021,1340093874,FWDus,36731,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-13 15:30:01,2021-12-13,CF,P,1
T4,186412,1780369253444562956,"Join @CornellLaw’s @MarielenaNILC and @NewYorker's @JonathanBlitzer as they discuss Blitzer’s new book, how the U.S. asylum system came into being, as well as how U.S. and Central American immigration policies have shaped #immigration policy today. More details here: https://t.co/RXXFzr4Wpo",2,Tue Apr 16 22:54:42 +0000 2024,1340093874,FWDus,36729,1879,Tue Apr 09 20:18:27 +0000 2013,False,2024-04-16 15:54:42,2024-04-16,T,U,1
T2,1239451,1479467922984779782,"'Congress must pass immigration relief now to unite communities, raise economic growth'

""180,000 undocumented Georgian immigrants are employed in essential industries...We must seek solutions that empower all Georgians to succeed."" https://t.co/epdhbfg9I5",5,Fri Jan 07 15:00:14 +0000 2022,1340093874,FWDus,36730,1880,Tue Apr 09 20:18:27 +0000 2013,False,2022-01-07 07:00:14,2022-01-07,T,P,1
T2,1406888,1480610594755518464,NEW @FWDus Georgia State Immigration Director Statement on the Start of the 2022 Georgia Legislative Session https://t.co/cNRusVuyVk https://t.co/4BtEthTRGN,4,Mon Jan 10 18:40:48 +0000 2022,1340093874,FWDus,36726,1880,Tue Apr 09 20:18:27 +0000 2013,False,2022-01-10 10:40:48,2022-01-10,T,U,1
T2,1400309,1468007367497461766,"Voters from across the political spectrum support #immigration reform in the Build Back Better bill. It is supported by 75% of Americans overall, including 88% of Democrats and a majority of Independents and Republicans. 

The Senate must act now and deliver #ForOurFamilies. https://t.co/KMVwf1ptrW",14,Tue Dec 07 00:00:05 +0000 2021,1340093874,FWDus,36726,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-06 16:00:05,2021-12-06,T,P,1
T2,1134727,1474409589953159176,"Meet Alejandra, a @SEIU member and essential worker at a nursing home in Illinois. ""I live in a mixed-status family and have U.S.-born children with DACA so #immigration relief would be like a 180-degree change in our lives.”

Call for Alejandra: https://t.co/SbI64CY3Mc https://t.co/bfi1HxYncm",1,Fri Dec 24 16:00:14 +0000 2021,1340093874,FWDus,36731,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-24 08:00:14,2021-12-24,T,P,1
T2,1396394,1469426730628694021,A new report from @TechNetUpdate provides valuable insight into how important #immigration reform is to closing the skills gap in high-tech industries that are critical to our national security &amp; global economic leadership. Read it here: https://t.co/huXjE6hrA0,1,Fri Dec 10 22:00:07 +0000 2021,1340093874,FWDus,36726,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-10 14:00:07,2021-12-10,CF,P,1
T2,1135950,1473305511919554564,"“As a DACA recipient I know firsthand how impactful a long-term protection from deportation, work permits, and ability to travel to visit family would be for millions of people in the undocumented community.” — Carlo, NY Dreamer 

Call for Carlo: https://t.co/SbI64CY3Mc https://t.co/K7ePfNrEAC",2,Tue Dec 21 14:53:01 +0000 2021,1340093874,FWDus,36731,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-21 06:53:01,2021-12-21,T,P,1
T4,92561,1781369925787119792,Our brief explains why the U.S. must welcome more immigrants with #STEM skills to strengthen American competitiveness and national security. https://t.co/mHkRhFzEeq,0,Fri Apr 19 17:11:01 +0000 2024,1340093874,FWDus,36727,1879,Tue Apr 09 20:18:27 +0000 2013,False,2024-04-19 10:11:01,2024-04-19,CF,P,1
T2,1132902,1476568834941362183,"As a #DACA recipient and daughter of two undocumented parents, Dr. Minero understands “first-hand” how the immigration system “continues to fail our communities.”

Senate Democrats can and must deliver for millions of families. Take action: https://t.co/SbI64CY3Mc https://t.co/1efv1b5Tk6",5,Thu Dec 30 15:00:18 +0000 2021,1340093874,FWDus,36731,1880,Tue Apr 09 20:18:27 +0000 2013,False,2021-12-30 07:00:18,2021-12-30,CF,P,1
T2,1290221,1471893465797648389,@IanTPaul @DavidLammy 💤  I’ve played this semantics game before …..     you want to pretend people paying criminals to smuggle from them from SAFE EU countries where they can claim asylum but choose not to are refugees?    Ok.   Makes no difference in the real world …,0,Fri Dec 17 17:22:03 +0000 2021,941649570,FactsReason,1846,2698,Sun Nov 11 16:27:34 +0000 2012,False,2021-12-17 09:22:03,2021-12-17,F,A,0
T4,55451,1781588371787133023,@SCynic1 Congrats to the left that quickly labelled any questions about mass immigration as racist … now we face consequences….. the policeman was saying he was scared of the bigger group’s reaction …. It’s a very big group now https://t.co/zZrQVOdJLF,0,Sat Apr 20 07:39:02 +0000 2024,941649570,FactsReason,1839,2698,Sun Nov 11 16:27:34 +0000 2012,False,2024-04-20 00:39:02,2024-04-20,UV,A,1
T3,1573499,1655835860321943554,@Kevin_Maguire He’s not living near illegals lying about being refugees,0,Tue May 09 07:23:27 +0000 2023,941649570,FactsReason,1847,2699,Sun Nov 11 16:27:34 +0000 2012,False,2023-05-09 00:23:27,2023-05-09,F,A,1
T2,1286722,1472141214145290241,@DrRosena @Care4Calais Please tell people in France  that they’ve an claim asylum in France…. No war or famine in sage EU countries …. No need to pay criminals thousands to smuggle them here,0,Sat Dec 18 09:46:31 +0000 2021,941649570,FactsReason,1846,2698,Sun Nov 11 16:27:34 +0000 2012,False,2021-12-18 01:46:31,2021-12-18,E,A,0
T2,1442571,1480289968652230658,@SCynic1 Visas …. He likes them … most Brits like them rather than self selecting mass immigration,0,Sun Jan 09 21:26:45 +0000 2022,941649570,FactsReason,1847,2699,Sun Nov 11 16:27:34 +0000 2012,False,2022-01-09 13:26:45,2022-01-09,T,U,0
T2,1215241,1479856532841979913,"Following Free Beacon Story, DHS Reveals Report on Illegal Immigrant Population https://t.co/g5olhvxJQf",0,Sat Jan 08 16:44:26 +0000 2022,635004482,FirebaughNorman,9895,9513,Sat Jul 14 01:23:12 +0000 2012,False,2022-01-08 08:44:26,2022-01-08,T,U,1
T4,404423,1776970018359533586,Illegal immigrants force school to lock down multiple times https://t.co/s6pAwT567E,0,Sun Apr 07 13:47:21 +0000 2024,635004482,FirebaughNorman,9888,9539,Sat Jul 14 01:23:12 +0000 2012,False,2024-04-07 06:47:21,2024-04-07,E,A,1
T4,311329,1778570603663888423,Video: Chinese immigrant takes down gun control activist https://t.co/V5vYKXdxYF,0,Thu Apr 11 23:47:30 +0000 2024,635004482,FirebaughNorman,9888,9539,Sat Jul 14 01:23:12 +0000 2012,False,2024-04-11 16:47:30,2024-04-11,T,U,0
T4,48737,1781671343919903226,"On reducing immigration backlogs, bigger isn’t always better - American Thinker https://t.co/AMoZbmB8ZU",0,Sat Apr 20 13:08:44 +0000 2024,635004482,FirebaughNorman,9887,9538,Sat Jul 14 01:23:12 +0000 2012,False,2024-04-20 06:08:44,2024-04-20,T,U,1
T2,1317162,1477085969472008192,Plague-Year Immigrants Headed to Trump Country https://t.co/NxKbv8KxKJ,0,Sat Jan 01 01:15:12 +0000 2022,635004482,FirebaughNorman,9895,9514,Sat Jul 14 01:23:12 +0000 2012,False,2021-12-31 17:15:12,2021-12-31,T,U,1
T4,593324,1782041106236256586,Germany: Violent Migrant Crime Hit Record High in 2023 https://t.co/G0MaMq93us,0,Sun Apr 21 13:38:03 +0000 2024,635004482,FirebaughNorman,9891,9534,Sat Jul 14 01:23:12 +0000 2012,False,2024-04-21 06:38:03,2024-04-21,E,A,0
T4,101124,1781107725218230781,"Americans Give Biden Catastrophically Low Approval Ratings on Economy, Immigration, Law and Order and More, Yet his Numbers are Up? via @co_firing_line - https://t.co/6Z2fixVo5b",0,Thu Apr 18 23:49:07 +0000 2024,635004482,FirebaughNorman,9887,9538,Sat Jul 14 01:23:12 +0000 2012,False,2024-04-18 16:49:07,2024-04-18,E,U,1
T2,1422385,1480690581625966594,Former Border Commissioner: ‘We Have Lost Control of the Southwest Border” https://t.co/yp7O2h3rln via @pamelageller,1,Mon Jan 10 23:58:39 +0000 2022,20812660,FishmanLevine,13903,11942,Fri Feb 13 22:19:48 +0000 2009,False,2022-01-10 15:58:39,2022-01-10,T,A,1
T4,634611,1780751441134821470,"Swedish Member of Parliament, who previously fought for open borders, does a ‘spectacular u-turn’ and argues for deportations for migrants devouring her homeland  https://t.co/tmeyWpUS6J",1,Thu Apr 18 00:13:22 +0000 2024,20812660,FishmanLevine,13892,11934,Fri Feb 13 22:19:48 +0000 2009,False,2024-04-17 17:13:22,2024-04-17,E,A,0
T3,1574898,1656445845372542976,Mayorkas' latest litany of lies on the border puts George Santos to shame https://t.co/mTEyoy1Ylo via @nypost,0,Wed May 10 23:47:19 +0000 2023,20812660,FishmanLevine,13905,11942,Fri Feb 13 22:19:48 +0000 2009,False,2023-05-10 16:47:19,2023-05-10,E,U,1
T2,1356550,1475202500957392897,"Democrats Try to Revive Build Back Better Amnesty for Illegal Aliens,  Green Card Giveaway https://t.co/RNCZpFpyCu via @BreitbartNews",0,Sun Dec 26 20:30:58 +0000 2021,20812660,FishmanLevine,13902,11942,Fri Feb 13 22:19:48 +0000 2009,False,2021-12-26 12:30:58,2021-12-26,T,A,1
